left_hip_current_position,left_hip_target_position,right_hip_current_position,right_hip_target_position,left_shoulder_current_position,left_shoulder_target_position,right_shoulder_current_position,right_shoulder_target_position,left_leg_current_position,left_leg_target_position,right_leg_current_position,right_leg_target_position,left_wheel_current_velocity,left_wheel_target_velocity,right_wheel_current_velocity,right_wheel_target_velocity
-0.004596050342683648,0.0,0.004617076018289457,0.0,-0.003105196518212323,0.0,-0.003109190260863659,0.0,0.004430015192864736,0.0,0.004447202031835384,0.0,0.012256989124042298,0.0,0.013346773147455573,0.0
-0.0046132207278968525,0.0,0.004634675532578491,0.0,-0.0031144602651436313,0.0,-0.0031186568487364284,0.0,0.004453940889787743,0.0,0.004471458651668477,0.0,0.01297060642341566,0.0,0.014070946669998316,0.0
-0.004634253818867155,0.0,0.004656030012078695,0.0,-0.003126150728037748,0.0,-0.0031304729239489504,0.0,0.004481805367715689,0.0,0.004499600495301898,0.0,0.013686063598911636,0.0,0.014835979403913197,0.0
-0.004659206018494117,0.0,0.004681221626488356,0.0,-0.00314018624213517,0.0,-0.0031445757341564493,0.0,0.004513739353078958,0.0,0.004531764869155207,0.0,0.014440134831788754,0.0,0.0156656621338731,0.0
-0.00468811148243827,0.0,0.0047103073602562506,0.0,-0.0031565086923070374,0.0,-0.0031609235818359184,0.0,0.004549824776440875,0.0,0.004568042509109517,0.0,0.01524694531324922,0.0,0.016564882570622757,0.0
-0.004720981316428761,0.0,0.004743317453445642,0.0,-0.0031750661197654443,0.0,-0.0031794778560440677,0.0,0.004590098341134497,0.0,0.004608479374967644,0.0,0.01610694014327849,0.0,0.017527705242446474,0.0
-0.004757802422181353,0.0,0.00478025420677137,0.0,-0.003195804120287726,0.0,-0.0032001944948178685,0.0,0.004634557025637671,0.0,0.0046530811595190125,0.0,0.017013457270059422,0.0,0.018543156455404473,0.0
-0.004798537506010039,0.0,0.004821092319768883,0.0,-0.0032186623050555383,0.0,-0.0032230208123068603,0.0,0.004683163681502633,0.0,0.004701818404374065,0.0,0.017956757219759565,0.0,0.01959862960769293,0.0
-0.004843126297202028,0.0,0.004865780599203231,0.0,-0.0032435734159212866,0.0,-0.003247895083998423,0.0,0.0047358521919226475,0.0,0.004754631487274225,0.0,0.018926273992712798,0.0,0.02068166923781801,0.0
-0.004891487640016271,0.0,0.004914244577541052,0.0,-0.0032704637470206315,0.0,-0.0032747474362933874,0.0,0.004792532141832206,0.0,0.004811435298394365,0.0,0.019911786346207737,0.0,0.021780806965307854,0.0
-0.004943522101409034,0.0,0.004966389615448393,0.0,-0.003299254156362731,0.0,-0.0033035012740170594,0.0,0.004853093054470969,0.0,0.0048721235758387126,0.0,0.02090397661963039,0.0,0.022885887765441357,0.0
-0.004999114809818422,0.0,0.005022104171307811,0.0,-0.003329861293594238,0.0,-0.003334074853559007,0.0,0.004917408240561118,0.0,0.004936572894334806,0.0,0.02189465522727982,0.0,0.02398813893359539,0.0
-0.00505814682873312,0.0,0.005081271360261136,0.0,-0.003362209597287038,0.0,-0.003366393343485369,0.0,0.0049853528648351715,0.0,0.0050046606452727035,0.0,0.02288010538932286,0.0,0.025083519418973587,0.0
-0.005120504863253056,0.0,0.005143779202061633,0.0,-0.0033962369467034088,0.0,-0.0034003950862080824,0.0,0.0050568133989083415,0.0,0.005076275105762475,0.0,0.023859497954770326,0.0,0.026171042520239243,0.0
-0.005186063779255742,0.0,0.005209503407042395,0.0,-0.003431865828415325,0.0,-0.003436002826306806,0.0,0.00513165094688693,0.0,0.0051512787733843015,0.0,0.024823949460623107,0.0,0.027241638223585888,0.0
-0.0052546833303234175,0.0,0.00527830421892984,0.0,-0.00346900621388435,0.0,-0.003473126609351125,0.0,0.005209707165759711,0.0,0.005229514269991504,0.0,0.025765453729214634,0.0,0.028287020323995576,0.0
-0.005326211184818758,0.0,0.005350029507503919,0.0,-0.003507562358019922,0.0,-0.003511670641411698,0.0,0.005290812989018995,0.0,0.005310813137849191,0.0,0.026678642706794892,0.0,0.029301497775917396,0.0
-0.005400487437847247,0.0,0.005424519330930799,0.0,-0.003547437638877013,0.0,-0.0035515381732145303,0.0,0.005374794587920196,0.0,0.005395001875028358,0.0,0.027560297894534392,0.0,0.030281538855120273,0.0
-0.005477348782433773,0.0,0.005501610152140439,0.0,-0.003588537372047437,0.0,-0.0035926343420483856,0.0,0.0054614772941033365,0.0,0.005481905916134492,0.0,0.028408615054026753,0.0,0.03122506783055614,0.0
-0.005556631846214457,0.0,0.005581138216677056,0.0,-0.0036307703170494303,0.0,-0.0036348676960179897,0.0,0.0055506883214899265,0.0,0.00557135239895405,0.0,0.029222677198102575,0.0,0.03213095195728098,0.0
-0.005638175687951473,0.0,0.005662942085609116,0.0,-0.0036740494304338496,0.0,-0.003678150960051061,0.0,0.005642258724639508,0.0,0.005663172158833246,0.0,0.030002141980869975,0.0,0.032998691630271394,0.0
-0.005721823588071581,0.0,0.005746864457220217,0.0,-0.0037182921961683084,0.0,-0.0037224013762518007,0.0,0.005736024808239221,0.0,0.00575720116830866,0.0,0.030747067208320978,0.0,0.03382824266688255,0.0
-0.005807424283400398,0.0,0.005832753427698534,0.0,-0.003763420716364662,0.0,-0.0037675408024053308,0.0,0.005831829111605265,0.0,0.005853281547244053,0.0,0.031457811283531145,0.0,0.03461991077984097,0.0
-0.005894832776029762,0.0,0.0059204633211659965,0.0,-0.0038093616630886103,0.0,-0.003813495669688566,0.0,0.005929521056393012,0.0,0.005951262232337845,0.0,0.03213497065068734,0.0,0.035374282111213906,0.0
-0.00598391082018991,0.0,0.006009855193491634,0.0,-0.0038560461482994987,0.0,-0.003860196856880183,0.0,0.006028957328424062,0.0,0.006050999377329224,0.0,0.03277933461899519,0.0,0.036092171144591755,0.0
-0.006074527167941034,0.0,0.00610079709132,0.0,-0.003903409545737102,0.0,-0.0039075795151451275,0.0,0.0061300020526421604,0.0,0.0061523565432757095,0.0,0.03339184846308158,0.0,0.03677457734439349,0.0
-0.006166557636038484,0.0,0.006193164129260454,0.0,-0.003951391285780978,0.0,-0.003955582864685715,0.0,0.006232526810107001,0.0,0.006255204728165138,0.0,0.03397358103281697,0.0,0.03742264694944966,0.0
-0.006259885041984601,0.0,0.006286838433784648,0.0,-0.003999934636874097,0.0,-0.004004149977102338,0.0,0.006336410536972518,0.0,0.0063594222761566965,0.0,0.03452569555986576,0.0,0.03803763866790295,0.0
-0.0063543990462036045,0.0,0.006381708991233895,0.0,-0.004048986482516141,0.0,-0.0040532275526891344,0.0,0.006441539337579028,0.0,0.006464894698911453,0.0,0.035049423348828504,0.0,0.03862089295226234,0.0
-0.006449995928704011,0.0,0.006477671428696131,0.0,-0.00409849709985013,0.0,-0.004102765698870375,0.0,0.006547806237150451,0.0,0.0065715144348084545,0.0,0.035546040364970465,0.0,0.03917380482361499,0.0
-0.006546578321934328,0.0,0.006574627749787983,0.0,-0.004148419943846414,0.0,-0.004152717713926142,0.0,0.006655110894072139,0.0,0.006679180566295211,0.0,0.036016846766978174,0.0,0.039697800235081154,0.0
-0.0066440549163511425,0.0,0.006672486042132677,0.0,-0.004198711439684152,0.0,-0.004203039878718422,0.0,0.006763359287218746,0.0,0.006787798511082408,0.0,0.03646314936778076,0.0,0.04019431589386702,0.0
-0.006742011695119647,0.0,0.006770845586062624,0.0,-0.0042603105191958476,0.0,-0.004264687524543599,0.0,0.006867048330195119,0.0,0.006891848739206675,0.0,0.019073607411746497,0.0,0.022746146750205126,0.0
-0.006841282083777155,0.0,0.006870534618624006,0.0,-0.0043272957915506515,0.0,-0.004331731135172599,0.0,0.006967031127587364,0.0,0.0069921961157047964,0.0,0.011563574805577341,0.0,0.015320274154079825,0.0
-0.006941486525790672,0.0,0.006971170526523805,0.0,-0.00439703404185672,0.0,-0.00440153683105244,0.0,0.0070648715801078085,0.0,0.007090402074429436,0.0,0.005034768625021708,0.0,0.008876161853613469,0.0
-0.007042294326728178,0.0,0.007072419890199855,0.0,-0.004468198947318135,0.0,-0.004472777041770453,0.0,0.0071615548436679746,0.0,0.007187451347981879,0.0,-0.0005948805579214312,0.0,0.0033180697857710904,0.0
-0.00714349304097117,0.0,0.007174067761851155,0.0,-0.004540098273572136,0.0,-0.004544757882552553,0.0,0.007257664404833044,0.0,0.007283927762004648,0.0,-0.0052293121015757485,0.0,-0.0012582826659389553,0.0
-0.0072449553969994,0.0,0.00727598470579458,0.0,-0.0046123535293235264,0.0,-0.004617099140177681,0.0,0.007353542455748967,0.0,0.007380173845599832,0.0,-0.008913885907894574,0.0,-0.004896103214436537,0.0
-0.007346605389389239,0.0,0.007378092953295466,0.0,-0.0046847447013658155,0.0,-0.00468957924935051,0.0,0.007449389900195708,0.0,0.007476390663428488,0.0,-0.011760137398673038,0.0,-0.007704418881915179,0.0
-0.007448395456895887,0.0,0.007480343579631338,0.0,-0.0047571352561033824,0.0,-0.00476206041482179,0.0,0.007545325040688786,0.0,0.007572696533935711,0.0,-0.013896820899331655,0.0,-0.009809769437664453,0.0
-0.007550293054821864,0.0,0.0075827030362817975,0.0,-0.004829435345903575,0.0,-0.004834451842196669,0.0,0.007641416990768676,0.0,0.007669160509071101,0.0,-0.015447590534360501,0.0,-0.011334049593524652,0.0
-0.0076522732746319945,0.0,0.007685145712216021,0.0,-0.004901583068851725,0.0,-0.004906690967062313,0.0,0.007737704539840983,0.0,0.007765821291031617,0.0,-0.016522373445862607,0.0,-0.01238586246654388,0.0
-0.007754314951641787,0.0,0.0077876499787685365,0.0,-0.004973534368732458,0.0,-0.004978733301876323,0.0,0.00783420695944674,0.0,0.007862698067810734,0.0,-0.01721513508911629,0.0,-0.01305820917155984,0.0
-0.007856398675857136,0.0,0.00789019614123117,0.0,-0.005045257210687741,0.0,-0.005050546555436223,0.0,0.007930930414698993,0.0,0.007959796936855838,0.0,-0.017604431364014426,0.0,-0.013428958921137674,0.0
-0.007958505811343051,0.0,0.007992765406744139,0.0,-0.005116727987375732,0.0,-0.005122106989021653,0.0,0.008027871962398982,0.0,0.008057114905154131,0.0,-0.01775503871108673,0.0,-0.013562407818394706,0.0
-0.00806061804222451,0.0,0.008095339388234682,0.0,-0.0051879291683183905,0.0,-0.005193397025152447,0.0,0.00812502218579065,0.0,0.008154642520792201,0.0,-0.01771987840884586,0.0,-0.01351114641994992,0.0
-0.008162717191266705,0.0,0.008197899890372397,0.0,-0.0052588476918249095,0.0,-0.0052644036085401575,0.0,0.008222367022522185,0.0,0.008252365695761921,0.0,-0.01754189218959469,0.0,-0.013317892209488121,0.0
-0.008264785177763835,0.0,0.008300428843360687,0.0,-0.005329473828833102,0.0,-0.005335117047429082,0.0,0.008319889087011225,0.0,0.00835026702302022,0.0,-0.01725573303731573,0.0,-0.013017148477313792,0.0
-0.008366804044409011,0.0,0.00840290831288868,0.0,-0.00539980036174716,0.0,-0.005405530176826553,0.0,0.008417568656768402,0.0,0.008448326758262506,0.0,-0.016889230320255032,0.0,-0.012636646289776888,0.0
-0.008468756015618518,0.0,0.008505320547257916,0.0,-0.005469821981210613,0.0,-0.00547563774498359,0.0,0.00851538442338944,0.0,0.008546523567474556,0.0,-0.016464631009145345,0.0,-0.012198569155295262,0.0
-0.008570623567100604,0.0,0.008607648040100117,0.0,-0.0055395348375444926,0.0,-0.005545435958465229,0.0,0.008613314071736017,0.0,0.00864483510382289,0.0,-0.015999636473082505,0.0,-0.011720578151840575,0.0
-0.008672389495804025,0.0,0.00870987359663243,0.0,-0.005608936203973302,0.0,-0.0056149221417912355,0.0,0.00871133472975041,0.0,0.008743238456204675,0.0,-0.015508260390849727,0.0,-0.011216661717711894,0.0
-0.008774036984555157,0.0,0.008811980396790318,0.0,-0.0056780242217674675,0.0,-0.0056840944808835975,0.0,0.008809423318700148,0.0,0.00884171049905906,0.0,-0.015001533930801555,0.0,-0.010697835252288235,0.0
-0.008875549658623402,0.0,0.00891395205172602,0.0,-0.005746797706074905,0.0,-0.005752951828424213,0.0,0.008907556825595839,0.0,0.008940228164974362,0.0,-0.014488082554326483,0.0,-0.010172714138590978,0.0
-0.008976911633139469,0.0,0.009015772652037764,0.0,-0.005815255997130045,0.0,-0.005821493555327754,0.0,0.009005712514117482,0.0,0.009038768656233471,0.0,-0.013974596056238102,0.0,-0.00964798126114296,0.0
-0.009078107551259094,0.0,0.009117426807222974,0.0,-0.005883398845661413,0.0,-0.0058897194368148845,0.0,0.009103868086588095,0.0,0.009137309607673574,0.0,-0.013466210487980766,0.0,-0.00912876727834537,0.0
-0.009179122613509323,0.0,0.009218899676519447,0.0,-0.005951226324252258,0.0,-0.005957629564616698,0.0,0.009202001806776003,0.0,0.009235829210513233,0.0,-0.012966817759352295,0.0,-0.008618959171514323,0.0
-0.009279942599042653,0.0,0.009320176991682376,0.0,-0.006018738758516426,0.0,-0.006025224279031329,0.0,0.009300092591249642,0.0,0.009334306304775292,0.0,-0.012479316133684958,0.0,-0.008121450094015846,0.0
-0.009380553879656802,0.0,0.009421245072447147,0.0,-0.0060859366734833855,0.0,-0.00609250411614372,0.0,0.009398120075442782,0.0,0.009432720446396809,0.0,-0.01200581257344051,0.0,-0.0076383413445930935,0.0
-0.009480943427475292,0.0,0.009522090835514217,0.0,-0.006152820751710089,0.0,-0.0061594697666829765,0.0,0.009496064659376103,0.0,0.00953105195392854,0.0,-0.01154778596079834,0.0,-0.007171105397956139,0.0
-0.009581098817165103,0.0,0.009622701797906268,0.0,-0.0062193918004698244,0.0,-0.00622612204385009,0.0,0.009593907537031335,0.0,0.009629281938794795,0.0,-0.011106218588981816,0.0,-0.006720717325717892,0.0
-0.00968100822351633,0.0,0.009723066075517643,0.0,-0.006285650725990047,0.0,-0.006292461858086517,0.0,0.00969163071262148,0.0,0.009727392322344956,0.0,-0.010681701961988598,0.0,-0.006287760602613802,0.0
-0.00978066041514066,0.0,0.00982317237762056,0.0,-0.006351598513179466,0.0,-0.006358490197231415,0.0,0.00978921700639899,0.0,0.009825365842335614,0.0,-0.010274521817133165,0.0,-0.00587251218337414,0.0
-0.009880044744970019,0.0,0.00992300999802399,0.0,-0.006417236209639622,0.0,-0.006424208110874719,0.0,0.009886650052158897,0.0,0.009923186051003507,0.0,-0.009884726361401584,0.0,-0.005475010821555504,0.0
-0.00997915113816013,0.0,0.010022568803507473,0.0,-0.006482564913027068,0.0,-0.006489616697985609,0.0,0.009983914288200876,0.0,0.010020837306500148,0.0,-0.009512180956996887,0.0,-0.005095111852413726,0.0
-0.010077970077929667,0.0,0.010121839220078649,0.0,-0.006547585761040245,0.0,-0.0065547170971037,0.0,0.010080994943194109,0.0,0.010118304759141005,0.0,-0.00915661187532904,0.0,-0.004732531050126094,0.0
-0.010176492589796103,0.0,0.010220812217532873,0.0,-0.006612299923465262,0.0,-0.006619510478539205,0.0,0.01017787801812661,0.0,0.010215574333660715,0.0,-0.008817641237719503,0.0,-0.00438687967168431,0.0
-0.010274710224605504,0.0,0.010319479292727852,0.0,-0.006676708595838868,0.0,-0.006683998038150824,0.0,0.010274550265305616,0.0,0.010312632708450764,0.0,-0.00849481485455916,0.0,-0.004057692395312512,0.0
-0.010372615040695712,0.0,0.01041783245192652,0.0,-0.00674081299438306,0.0,-0.006748180992364574,0.0,0.010370999165198368,0.0,0.010409467292578387,0.0,-0.00818762434533656,0.0,-0.003744449533375449,0.0
-0.01047019958548084,0.0,0.010515864192507919,0.0,-0.006804614351940914,0.0,-0.006812060574170303,0.0,0.01046721290175666,0.0,0.0105060662012388,0.0,-0.007895524655481408,0.0,-0.0034465946342756245,0.0
-0.010567456876699285,0.0,0.010613567484298286,0.0,-0.006868113914701588,0.0,-0.006875638029889553,0.0,0.010563180336747819,0.0,0.010602418230171154,0.0,-0.007617947870578257,0.0,-0.003163548373151365,0.0
-0.010664380383527359,0.0,0.01071093575073282,0.0,-0.0069313129395481244,0.0,-0.00693891461655289,0.0,0.010658890983514857,0.0,0.010698512829468007,0.0,-0.007354314054506067,0.0,-0.0028947194576840396,0.0
-0.010760964007725785,0.0,0.010807962850022265,0.0,-0.006994212691897678,0.0,-0.007001891599759802,0.0,0.010754334980506432,0.0,0.0107943400771249,0.0,-0.007104039697563657,0.0,-0.0026395131351715593,0.0
-0.010857202064955766,0.0,0.010904643056466736,0.0,-0.007056814443931322,0.0,-0.007064570251920981,0.0,0.010849503064848368,0.0,0.010889890652607101,0.0,-0.006866544247257611,0.0,-0.0023973377738818634,0.0
-0.010953089266375655,0.0,0.011000971042032457,0.0,-0.0071191194731334345,0.0,-0.007126951850804979,0.0,0.010944386546173194,0.0,0.01098515581065444,0.0,-0.006641255102911626,0.0,-0.002167609900331516,0.0
-0.011048620700606382,0.0,0.011096941858283436,0.0,-0.007181129061076854,0.0,-0.007189037678326963,0.0,0.011038977280876352,0.0,0.01108012735549673,0.0,-0.006427611381444175,0.0,-0.0019497580004247505,0.0
-0.011143791816135099,0.0,0.011192550918740577,0.0,-0.007242844492404379,0.0,-0.007250829019531215,0.0,0.011133267646930387,0.0,0.011174797615614369,0.0,-0.006225066702067347,0.0,-0.001743225332845788,0.0
-0.011238598404210034,0.0,0.011287793981723861,0.0,-0.007304267053967304,0.0,-0.007312327161728923,0.0,0.01122725051935626,0.0,0.011269159419146002,0.0,-0.006033091189602809,0.0,-0.0015474719550555756,0.0
-0.011333036582266054,0.0,0.011382667133719078,0.0,-0.007365398034090263,0.0,-0.0073735333937611156,0.0,0.011320919246425266,0.0,0.011363206070019049,0.0,-0.005851172857322335,0.0,-0.0013619761234556797,0.0
-0.011427102777908833,0.0,0.011477166773298781,0.0,-0.00742623872193811,0.0,-0.007434449005362898,0.0,0.01141426762664373,0.0,0.011456931324857252,0.0,-0.005678818498917465,0.0,-0.001186235197956356,0.0
-0.011520793713476016,0.0,0.011571289595617184,0.0,-0.007486790406965758,0.0,-0.007495075286610228,0.0,0.011507289886555404,0.0,0.011550329370701768,0.0,-0.005515554193941719,0.0,-0.0010197661558874068,0.0
-0.011614106391185734,0.0,0.011665032577490488,0.0,-0.007547054378435805,0.0,-0.007555413527434272,0.0,0.011599980659382265,0.0,0.011643394803567889,0.0,-0.0053609255106719985,0.0,-0.0008621057997588824,0.0
-0.011707038078876334,0.0,0.01175839296306743,0.0,-0.007607031924992128,0.0,-0.007615465017191666,0.0,0.011692334964513322,0.0,0.011736122607848126,0.0,-0.005214497473871182,0.0,-0.000712810726864536,0.0
-0.011799586296335767,0.0,0.011851368250089221,0.0,-0.007666724334279895,0.0,-0.007675231044281248,0.0,0.011784348187841642,0.0,0.011828508136562799,0.0,-0.005075854351642523,0.0,-0.0005714571153841014,0.0
-0.011891748802214839,0.0,0.01194395617673366,0.0,-0.0077261328926046344,0.0,-0.007734712895799962,0.0,0.011876016062942847,0.0,0.01192054709245216,0.0,-0.004944599304831517,0.0,-0.0004376403708590698,0.0
-0.011983523581514902,0.0,0.012036154709034508,0.0,-0.007785258884624249,0.0,-0.007793911857231853,0.0,0.011967334653082319,0.0,0.012012235509897905,0.0,-0.004820353933767227,0.0,-0.0003109746682063621,0.0
-0.012074908833638024,0.0,0.012127962028864509,0.0,-0.007844103593069338,0.0,-0.007852829212165558,0.0,0.012058300334034225,0.0,0.012103569737657693,0.0,-0.004702757750132128,0.0,-0.0001910924173881598,0.0
-0.012165902960985405,0.0,0.012219376522468106,0.0,-0.007902668298487967,0.0,-0.007911466242036428,0.0,0.012148909777691893,0.0,0.01219454642239262,0.0,-0.004591467596103891,0.0,-7.764367517163318e-05,0.0
-0.012256504558088221,0.0,0.012310396769528316,0.0,-0.007960954279011705,0.0,-0.00796982422589012,0.0,0.012239159936446517,0.0,0.012285162492964914,0.0,-0.004486157028352743,0.0,2.9704479187023556e-05,0.0
-0.012346712401253975,0.0,0.012401021532750946,0.0,-0.008018962810140518,0.0,-0.00802790444016522,0.0,0.012329048028309551,0.0,0.012375415145481504,0.0,-0.004386515680792427,0.0,0.00013126859021760255,0.0
-0.012436525438710586,0.0,0.012491249747948548,0.0,-0.008076695164544428,0.0,-0.008085708158492829,0.0,0.012418571522752784,0.0,0.012465301829057585,0.0,-0.004292248617021364,0.0,0.00022734948334660494,0.0
-0.012525942781229963,0.0,0.012581080514605915,0.0,-0.008134152611880276,0.0,-0.008143236651511421,0.0,0.01250772812723939,0.0,0.012554820232273648,0.0,-0.0042030756810001475,0.0,0.00031823292413848476,0.0
-0.012614963693212456,0.0,0.012670513086908584,0.0,-0.008191336418622061,0.0,-0.008200491186695429,0.0,0.012596515774418742,0.0,0.012643968270298827,0.0,-0.004118730852581422,0.0,0.0004041902729140944,0.0
-0.012703587584213631,0.0,0.012759546865215802,0.0,-0.00824824784790377,0.0,-0.00825747302819648,0.0,0.012684932609957903,0.0,0.012732744072653552,0.0,-0.004038961612959901,0.0,0.00048547912956706956,0.0
-0.012791814000894831,0.0,0.012848181387959429,0.0,-0.008304888159373627,0.0,-0.008314183436696182,0.0,0.012772976980982762,0.0,0.01282114597158448,0.0,-0.00396352832386808,0.0,0.0005623439646552825,0.0
-0.012879642619379229,0.0,0.012936416323950472,0.0,-0.008361258609058873,0.0,-0.008370623669269576,0.0,0.012860647425102128,0.0,0.012909172491025037,0.0,-0.0038922036233475805,0.0,0.0006350167338594736,0.0
-0.012967073237995428,0.0,0.01302425146507526,0.0,-0.008417360449240333,0.0,-0.008426794979258473,0.0,0.012947942659988712,0.0,0.012996822336115462,0.0,-0.0038247718401273187,0.0,0.0007037174737150668,0.0
-0.013054105770391062,0.0,0.01311168671936371,0.0,-0.008473194928336095,0.0,-0.008482698616154015,0.0,0.01303486157349149,0.0,0.013084094383256833,0.0,-0.003761028428002643,0.0,0.0007686548771692397,0.0
-0.01314074023899926,0.0,0.013198722104412459,0.0,-0.00852876329079362,0.0,-0.00853833582548777,0.0,0.013121403214254597,0.0,0.013170987670674157,0.0,-0.003700779421109532,0.0,0.0008300268480265767,0.0
-0.01322697676884151,0.0,0.013285357741146378,0.0,-0.008584066776989887,0.0,-0.00859370784873092,0.0,0.013207566782818925,0.0,0.013257501389464648,0.0,-0.003643840910582596,0.0,0.0008880210337658326,0.0
-0.013312815581650787,0.0,0.013371593847902256,0.0,-0.008639106623138892,0.0,-0.00864881592320091,0.0,0.013293351623183052,0.0,0.013343634875107754,0.0,-0.003590038542779169,0.0,0.0009428153365171918,0.0
