right_wheel_current_velocity,right_wheel_target_velocity,right_wheel_current_sin_position,right_wheel_current_cos_position,right_wheel_torque
15.0273,15,0.556844,-0.830617,0.471
15.0482,15,0.42894,-0.903333,0.571848
15.0168,15,0.284408,-0.958703,0.471
15.0482,15,0.139139,-0.990273,0.521633
15.0273,15,-0.0122742,-0.999925,0.471
15.0378,15,-0.161889,-0.986809,0.546793
15.0378,15,-0.307851,-0.951435,0.471
15.0378,15,-0.448241,-0.893913,0.546793
15.0482,15,-0.58704,-0.809558,0.471
15.0378,15,-0.703847,-0.710352,0.571848
15.0273,15,-0.810458,-0.585797,0.471
15.0273,15,-0.884081,-0.467333,0.571848
15.0273,15,-0.93734,-0.348417,0.521633
15.0273,15,-0.978318,-0.207109,0.471
15.0168,15,-0.998302,-0.0582561,0.496368
15.0063,15,-0.995625,0.0934375,0.471
14.9959,15,-0.971503,0.237026,0.521633
15.0063,15,-0.924465,0.381267,0.471
15.0063,15,-0.857728,0.514104,0.546793
14.9959,15,-0.770083,0.637944,0.471
15.0168,15,-0.667,0.745058,0.546793
15.0063,15,-0.546608,0.837389,0.471
15.0273,15,-0.413637,0.910442,0.571848
14.9959,15,-0.277044,0.960857,0.471
15.0273,15,-0.125454,0.992099,0.571848
14.9959,15,0.019942,0.999801,0.471
15.0168,15,0.170962,0.985278,0.521633
15.0063,15,0.313683,0.949528,0.496368
14.9959,15,0.455083,0.890449,0.521633
15.0063,15,0.579565,0.814926,0.496368
14.9959,15,0.698378,0.715729,0.496368
14.9959,15,0.795839,0.605509,0.496368
14.9854,15,0.878281,0.478146,0.471
14.9959,15,0.938404,0.345539,0.471
14.9959,15,0.979877,0.1996,0.496368
14.9959,15,0.998476,0.0551928,0.496368
15.0063,15,0.995033,-0.0995442,0.471
15.0063,15,0.968522,-0.248927,0.521633
15.0063,15,0.920917,-0.389758,0.471
15.0063,15,0.854558,-0.519356,0.496368
14.9959,15,0.765166,-0.643834,0.471
15.0063,15,0.65896,-0.752178,0.521633
14.9959,15,0.54017,-0.841556,0.471
15.0168,15,0.409443,-0.912336,0.546793
14.9959,15,0.26819,-0.963366,0.471
15.0273,15,0.120888,-0.992666,0.521633
15.0063,15,-0.0276086,-0.999619,0.471
15.0168,15,-0.178513,-0.983938,0.546793
15.0063,15,-0.331107,-0.943593,0.471
15.0168,15,-0.46462,-0.88551,0.546793
15.0168,15,-0.589523,-0.807752,0.471
15.0168,15,-0.706021,-0.70819,0.521633
15.0063,15,-0.801377,-0.59816,0.496368
14.9959,15,-0.883363,-0.468689,0.546793
15.0063,15,-0.943084,-0.332554,0.471
15.0063,15,-0.98254,-0.186053,0.496368
14.9959,15,-0.999265,-0.0383377,0.496368
14.9959,15,-0.993907,0.110225,0.496368
14.9854,15,-0.966584,0.256351,0.521633
14.9959,15,-0.91729,0.398219,0.471
14.9959,15,-0.847306,0.531105,0.496368
14.9854,15,-0.758209,0.652011,0.471
14.9959,15,-0.653172,0.757209,0.546793
14.9854,15,-0.531104,0.847306,0.471
15.0063,15,-0.399625,0.916679,0.596798
14.9854,15,-0.257828,0.966191,0.471
15.0063,15,-0.111744,0.993737,0.546793
14.9854,15,0.03681,0.999322,0.471
14.9959,15,0.187564,0.982252,0.496368
14.9854,15,0.331108,0.943593,0.471
14.9854,15,0.470044,0.882643,0.496368
14.9854,15,0.594467,0.80412,0.496368
14.9749,15,0.708191,0.706021,0.496368
14.9749,15,0.80594,0.591997,0.496368
14.9749,15,0.885511,0.464619,0.471
14.9749,15,0.9441,0.329659,0.496368
14.9749,15,0.982539,0.186055,0.496368
14.9749,15,0.999265,0.0383403,0.496368
14.9959,15,0.993389,-0.114797,0.471
14.9854,15,0.964993,-0.262276,0.496368
14.9854,15,0.916064,-0.401032,0.471
14.9854,15,0.84649,-0.532405,0.496368
14.9749,15,0.756205,-0.654334,0.471
14.9854,15,0.648514,-0.761202,0.496368
14.9854,15,0.528502,-0.848932,0.471
14.9959,15,0.39681,-0.917901,0.521633
14.9854,15,0.256349,-0.966584,0.471
15.0063,15,0.101069,-0.994879,0.521633
14.9854,15,-0.0475362,-0.99887,0.471
15.0063,15,-0.196595,-0.980485,0.546793
14.9959,15,-0.339777,-0.940506,0.471
15.0168,15,-0.48487,-0.874586,0.521633
15.0063,15,-0.59939,-0.800457,0.471
15.0063,15,-0.714661,-0.699471,0.546793
14.9959,15,-0.809557,-0.587041,0.471
14.9854,15,-0.886932,-0.4619,0.521633
14.9854,15,-0.947095,-0.320953,0.471
14.9959,15,-0.984481,-0.175493,0.496368
14.9854,15,-0.999619,-0.0276065,0.496368
14.9854,15,-0.992666,0.12089,0.471
14.9749,15,-0.962953,0.269669,0.471
14.9854,15,-0.912335,0.409445,0.471
14.9749,15,-0.840725,0.541462,0.521633
14.9749,15,-0.751165,0.660114,0.471
14.9854,15,-0.642655,0.766156,0.521633
14.9749,15,-0.520664,0.853761,0.471
14.9959,15,-0.389756,0.920918,0.521633
14.9749,15,-0.24744,0.968903,0.471
14.9959,15,-0.098016,0.995185,0.546793
14.9645,15,0.0475375,0.998869,0.471
14.9854,15,0.198099,0.980182,0.521633
14.9749,15,0.345541,0.938404,0.471
14.9749,15,0.479494,0.877545,0.496368
14.9749,15,0.604289,0.796765,0.471
14.9645,15,0.720004,0.69397,0.496368
14.9645,15,0.811355,0.584554,0.496368
14.9645,15,0.89045,0.455081,0.471
14.9645,15,0.947587,0.319499,0.471
14.9749,15,0.984481,0.175491,0.521633
14.9645,15,0.999619,0.0276052,0.496368
14.9854,15,0.991906,-0.126978,0.496368
14.9749,15,0.962121,-0.272622,0.496368
14.9854,15,0.910441,-0.413639,0.471
14.9749,15,0.83906,-0.544039,0.496368
14.9749,15,0.74812,-0.663564,0.471
14.9854,15,0.641481,-0.767139,0.521633
14.9749,15,0.518042,-0.855355,0.471
14.9959,15,0.385514,-0.922702,0.521633
14.9749,15,0.242978,-0.970032,0.471
15.0063,15,0.0934354,-0.995625,0.521633
14.9854,15,-0.0551962,-0.998476,0.471
15.0063,15,-0.204109,-0.978948,0.521633
14.9854,15,-0.346981,-0.937872,0.471
15.0063,15,-0.500886,-0.865513,0.521633
14.9959,15,-0.609169,-0.79304,0.471
14.9959,15,-0.721068,-0.692864,0.546793
14.9854,15,-0.817586,-0.575807,0.471
14.9854,15,-0.893225,-0.44961,0.546793
14.9854,15,-0.950009,-0.312223,0.471
14.9854,15,-0.986809,-0.161886,0.496368
14.9749,15,-0.999858,-0.0168721,0.471
14.9749,15,-0.991108,0.133061,0.496368
14.9645,15,-0.960002,0.279992,0.471
14.9749,15,-0.903989,0.427556,0.496368
14.9645,15,-0.835706,0.549176,0.521633
14.9749,15,-0.733696,0.679478,0.471
14.9749,15,-0.63676,0.771062,0.521633
14.9749,15,-0.512785,0.858517,0.471
14.9854,15,-0.362756,0.931884,0.521633
14.9645,15,-0.234042,0.972227,0.471
14.9854,15,-0.0888527,0.996045,0.521633
14.9645,15,0.0613211,0.998118,0.471
14.9854,15,0.210112,0.977677,0.521633
14.9645,15,0.369894,0.929074,0.471
14.9749,15,0.487553,0.873093,0.521633
14.9749,15,0.610383,0.792107,0.471
14.9645,15,0.72319,0.690649,0.471
14.9645,15,0.816702,0.577059,0.471
14.9645,15,0.895967,0.444121,0.471
14.9645,15,0.950962,0.309307,0.471
14.9645,15,0.98656,0.163398,0.521633
14.9645,15,0.999925,0.0122708,0.471
14.9854,15,0.990485,-0.13762,0.496368
14.9749,15,0.96043,-0.278521,0.471
14.9749,15,0.904643,-0.42617,0.471
14.9645,15,0.833168,-0.55302,0.496368
14.9749,15,0.740949,-0.671561,0.471
14.9749,15,0.634391,-0.773013,0.496368
14.9749,15,0.508829,-0.860868,0.471
14.9854,15,0.378425,-0.925632,0.521633
14.9749,15,0.232549,-0.972585,0.471
14.9959,15,0.0873239,-0.99618,0.521633
14.9749,15,-0.0643833,-0.997925,0.471
14.9959,15,-0.21311,-0.977028,0.546793
14.9749,15,-0.358466,-0.933543,0.471
15.0063,0,-0.495567,-0.86857,0.521633
14.9749,0,-0.629639,-0.776888,0.342617
14.5875,0,-0.722129,-0.691759,0.419954
13.1528,0,-0.80412,-0.594467,0.394277
11.4982,0,-0.847308,-0.531102,0.471
9.47714,0,-0.884083,-0.46733,0.471
7.49793,0,-0.908529,-0.417823,0.394277
5.68628,0,-0.923292,-0.384099,0.342617
3.22537,0,-0.931885,-0.362754,0.471
2.32478,0,-0.932993,-0.359894,0.471
1.28805,0,-0.935185,-0.354161,0.471
0.722566,0,-0.936266,-0.351291,0.471
0.408407,0,-0.937339,-0.348418,0.471
0.230383,0,-0.937873,-0.34698,0.471
0.136136,0,-0.938404,-0.345541,0.471
0.0628319,0,-0.938404,-0.345541,0.471
0.010472,0,-0.938404,-0.345541,0.471
-0.0,0,-0.938404,-0.345541,0.471
-0.020944,0,-0.938404,-0.345541,0.471
-0.020944,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.471
-0.0314159,0,-0.938404,-0.345541,0.445528
-0.0314159,0,-0.938404,-0.345541,0.471
-0.020944,0,-0.938404,-0.345541,0.471
-0.020944,0,-0.938404,-0.345541,0.445528
-0.020944,0,-0.938404,-0.345541,0.471
-0.0418879,0,-0.938404,-0.345541,0.445528
-0.0314159,0,-0.937873,-0.34698,0.471
-0.0418879,0,-0.937873,-0.34698,0.471
-0.0418879,0,-0.937873,-0.34698,0.445528
-0.0314159,0,-0.937873,-0.34698,0.445528
-0.0314159,0,-0.937873,-0.34698,0.445528
-0.020944,0,-0.937873,-0.34698,0.445528
-0.020944,0,-0.937873,-0.34698,0.445528
-0.020944,0,-0.937873,-0.34698,0.445528
-0.020944,0,-0.937873,-0.34698,0.445528
-0.020944,0,-0.937873,-0.34698,0.445528
-0.020944,0,-0.937873,-0.34698,0.445528
-0.020944,0,-0.937873,-0.34698,0.445528
-0.0418879,0,-0.937873,-0.34698,0.419954
-0.0314159,0,-0.937339,-0.348418,0.471
-0.0418879,0,-0.937339,-0.348418,0.445528
-0.0314159,0,-0.937339,-0.348418,0.445528
-0.020944,0,-0.937339,-0.348418,0.445528
-0.020944,0,-0.937339,-0.348418,0.419954
-0.020944,0,-0.937339,-0.348418,0.445528
-0.020944,0,-0.937339,-0.348418,0.445528
-0.020944,0,-0.937339,-0.348418,0.445528
-0.020944,0,-0.937339,-0.348418,0.445528
-0.020944,0,-0.937339,-0.348418,0.471
-0.0418879,0,-0.937339,-0.348418,0.419954
-0.0314159,0,-0.936804,-0.349855,0.471
-0.0314159,0,-0.936804,-0.349855,0.445528
-0.0314159,0,-0.936804,-0.349855,0.445528
-0.020944,0,-0.936804,-0.349855,0.445528
-0.020944,0,-0.936804,-0.349855,0.419954
-0.020944,0,-0.936804,-0.349855,0.445528
-0.020944,0,-0.936804,-0.349855,0.445528
-0.010472,0,-0.936804,-0.349855,0.445528
-0.020944,0,-0.936266,-0.351291,0.471
-0.0314159,0,-0.936804,-0.349855,0.445528
-0.0314159,0,-0.936266,-0.351291,0.445528
-0.0314159,0,-0.936266,-0.351291,0.445528
-0.020944,0,-0.936266,-0.351291,0.445528
-0.020944,0,-0.936266,-0.351291,0.445528
-0.010472,0,-0.936266,-0.351291,0.445528
-0.010472,0,-0.936266,-0.351291,0.445528
-0.010472,0,-0.936266,-0.351291,0.445528
-0.010472,0,-0.936266,-0.351291,0.445528
-0.010472,0,-0.936266,-0.351291,0.445528
-0.010472,0,-0.936266,-0.351291,0.419954
-0.020944,0,-0.935727,-0.352726,0.445528
-0.020944,0,-0.935727,-0.352726,0.445528
-0.0314159,0,-0.935727,-0.352726,0.445528
-0.0314159,0,-0.935727,-0.352726,0.445528
-0.020944,0,-0.935727,-0.352726,0.445528
-0.010472,0,-0.935727,-0.352726,0.445528
-0.010472,0,-0.935727,-0.352726,0.419954
-0.010472,0,-0.935727,-0.352726,0.445528
-0.010472,0,-0.935727,-0.352726,0.445528
-0.010472,0,-0.935727,-0.352726,0.445528
-0.010472,0,-0.935727,-0.352726,0.445528
-0.010472,0,-0.935727,-0.352726,0.419954
-0.020944,0,-0.935185,-0.354161,0.445528
-0.020944,0,-0.935727,-0.352726,0.445528
-0.0314159,0,-0.935185,-0.354161,0.445528
-0.020944,0,-0.935185,-0.354161,0.419954
-0.020944,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.445528
-0.010472,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.445528
-0.010472,0,-0.935185,-0.354161,0.445528
-0.010472,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.445528
-0.010472,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.419954
-0.010472,0,-0.935185,-0.354161,0.445528
-0.0314159,0,-0.935185,-0.354161,0.419954
-0.020944,0,-0.93464,-0.355594,0.445528
-0.020944,0,-0.93464,-0.355594,0.445528
-0.020944,0,-0.93464,-0.355594,0.419954
-0.010472,0,-0.93464,-0.355594,0.419954
-0.010472,0,-0.93464,-0.355594,0.419954
-0.010472,0,-0.93464,-0.355594,0.445528
-0.010472,0,-0.93464,-0.355594,0.419954
-0.010472,0,-0.93464,-0.355594,0.419954
-0.010472,0,-0.93464,-0.355594,0.445528
-0.0,0,-0.93464,-0.355594,0.419954
-0.0,0,-0.93464,-0.355594,0.419954
-0.0,0,-0.93464,-0.355594,0.445528
-0.0,0,-0.93464,-0.355594,0.419954
-0.0,0,-0.93464,-0.355594,0.419954
-0.0,0,-0.93464,-0.355594,0.419954
-0.0,0,-0.93464,-0.355594,0.419954
-0.020944,0,-0.93464,-0.355594,0.394277
-0.010472,0,-0.934093,-0.357031,0.445528
-0.020944,0,-0.934093,-0.357031,0.445528
-0.020944,0,-0.934093,-0.357031,0.445528
-0.010472,0,-0.934093,-0.357031,0.419954
-0.010472,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.445528
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.419954
-0.0,0,-0.934093,-0.357031,0.419954
-0.010472,0,-0.933544,-0.358463,0.445528
-0.010472,0,-0.933544,-0.358463,0.445528
-0.020944,0,-0.933544,-0.358463,0.445528
-0.020944,0,-0.933544,-0.358463,0.445528
-0.010472,0,-0.933544,-0.358463,0.394277
-0.010472,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.445528
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.419954
-0.0,0,-0.933544,-0.358463,0.394277
-0.0,15,-0.933544,-0.358463,0.419954
-0.0,15,-0.933544,-0.358463,0.521633
0.408407,15,-0.937339,-0.348418,0.646381
1.76976,15,-0.950486,-0.310767,0.596798
3.43481,15,-0.964993,-0.262275,0.496368
5.27788,15,-0.981379,-0.19208,0.445528
7.08953,15,-0.994723,-0.102593,0.596798
8.88024,15,-0.999981,0.00613606,0.571848
10.7966,15,-0.990695,0.136103,0.496368
12.4093,15,-0.962121,0.272622,0.471
13.4774,15,-0.915449,0.402435,0.471
14.1058,15,-0.847306,0.531105,0.496368
14.4304,15,-0.762195,0.647348,0.471
14.6712,15,-0.657805,0.753188,0.521633
14.776,15,-0.537585,0.843209,0.471
14.8807,15,-0.408042,0.912963,0.521633
14.9121,15,-0.269666,0.962954,0.471
14.9645,15,-0.120886,0.992666,0.521633
14.9645,15,0.024544,0.999699,0.471
14.9959,15,0.178515,0.983937,0.496368
14.9959,15,0.319504,0.947585,0.496368
15.0063,15,0.459177,0.888345,0.496368
15.0168,15,0.584555,0.811354,0.496368
15.0063,15,0.702757,0.71143,0.471
15.0063,15,0.799539,0.600614,0.496368
15.0063,15,0.881198,0.472747,0.471
15.0168,15,0.941544,0.336891,0.471
15.0168,15,0.981674,0.19057,0.471
15.0063,15,0.998941,0.0460047,0.471
15.0168,15,0.994564,-0.104127,0.471
15.0168,15,0.962539,-0.271144,0.471
15.0168,15,0.918507,-0.395405,0.471
15.0168,15,0.84893,-0.528505,0.496368
15.0063,15,0.7612,-0.648517,0.471
15.0273,15,0.657804,-0.753189,0.546793
15.0063,15,0.534996,-0.844855,0.471
15.0273,15,0.405239,-0.914211,0.496368
15.0063,15,0.263752,-0.96459,0.471
15.0273,15,0.114794,-0.993389,0.521633
15.0063,15,-0.0337424,-0.999431,0.471
15.0273,15,-0.211611,-0.977354,0.521633
15.0063,15,-0.32821,-0.944605,0.471
15.0273,15,-0.468688,-0.883364,0.521633
15.0273,15,-0.596935,-0.80229,0.471
15.0168,15,-0.707106,-0.707108,0.496368
15.0168,15,-0.805943,-0.591992,0.496368
15.0063,15,-0.884084,-0.467328,0.521633
15.0063,15,-0.944606,-0.328205,0.496368
15.0168,15,-0.982824,-0.184543,0.471
15.0063,15,-0.999378,-0.0352702,0.496368
15.0063,15,-0.993564,0.113275,0.471
14.9959,15,-0.964589,0.263757,0.471
15.0063,15,-0.914209,0.405243,0.471
14.9959,15,-0.844852,0.535,0.521633
14.9959,15,-0.753186,0.657807,0.471
15.0063,15,-0.648513,0.761203,0.521633
14.9959,15,-0.525895,0.85055,0.471
15.0168,15,-0.395401,0.918509,0.546793
14.9959,15,-0.251898,0.967754,0.471
15.0168,15,-0.105647,0.994404,0.521633
14.9959,15,0.0460019,0.998941,0.471
15.0063,15,0.195089,0.980786,0.471
14.9959,15,0.338332,0.941027,0.471
14.9959,15,0.494231,0.869331,0.471
14.9959,15,0.609168,0.793041,0.471
14.9854,15,0.714662,0.69947,0.471
14.9854,15,0.811357,0.584551,0.496368
14.9854,15,0.88905,0.45781,0.471
14.9854,15,0.950486,0.310767,0.471
14.9854,15,0.984211,0.177001,0.496368
14.9854,15,0.999619,0.0276052,0.471
14.9959,15,0.99229,-0.123935,0.471
14.9854,15,0.962538,-0.271147,0.471
14.9959,15,0.908529,-0.417823,0.471
14.9854,15,0.840725,-0.541463,0.496368
14.9854,15,0.743005,-0.669286,0.471
14.9959,15,0.642657,-0.766154,0.521633
14.9959,15,0.516733,-0.856146,0.471
15.0063,15,0.386932,-0.922108,0.496368
14.9854,15,0.242982,-0.970031,0.471
15.0168,15,0.0964847,-0.995334,0.521633
14.9854,15,-0.0536688,-0.998559,0.471
15.0063,15,-0.204113,-0.978947,0.521633
14.9959,15,-0.346984,-0.937871,0.471
15.0168,15,-0.48353,-0.875328,0.521633
15.0063,15,-0.607953,-0.793973,0.471
15.0063,15,-0.720005,-0.693969,0.496368
14.9959,15,-0.817586,-0.575807,0.471
14.9959,15,-0.892535,-0.450979,0.521633
14.9959,15,-0.950009,-0.312223,0.471
14.9959,15,-0.985798,-0.167936,0.496368
14.9854,15,-0.999801,-0.0199386,0.496368
14.9959,15,-0.991311,0.131541,0.471
14.9854,15,-0.960002,0.279993,0.471
14.9959,15,-0.908528,0.417824,0.471
14.9749,15,-0.835706,0.549176,0.496368
14.9854,15,-0.74608,0.665856,0.471
14.9854,15,-0.635579,0.772036,0.521633
14.9854,15,-0.514104,0.857728,0.471
14.9959,15,-0.378423,0.925633,0.521633
14.9749,15,-0.237019,0.971505,0.471
14.9959,15,-0.0873213,0.99618,0.521633
14.9749,15,0.0613249,0.998118,0.471
14.9959,15,0.210115,0.977677,0.496368
14.9749,15,0.351297,0.936264,0.471
14.9854,15,0.490229,0.871594,0.471
14.9854,15,0.612812,0.790228,0.471
14.9749,15,0.725305,0.688427,0.471
14.9749,15,0.817586,0.575806,0.471
14.9645,15,0.893914,0.448238,0.471
14.9749,15,0.950962,0.309307,0.471
14.9749,15,0.98681,0.161885,0.496368
14.9749,15,0.999905,0.0138041,0.471
14.9854,15,0.990485,-0.13762,0.496368
14.9749,15,0.959139,-0.282937,0.496368
14.9854,15,0.906596,-0.422,0.471
14.9749,15,0.834017,-0.551738,0.496368
14.9854,15,0.741981,-0.670421,0.471
14.9854,15,0.634394,-0.77301,0.521633
14.9854,15,0.508825,-0.86087,0.471
14.9959,15,0.375581,-0.92679,0.521633
14.9749,15,0.220596,-0.975365,0.471
15.0063,15,0.0827362,-0.996571,0.496368
14.9854,15,-0.0842749,-0.996443,0.471
14.9959,15,-0.214612,-0.976699,0.496368
14.9854,15,-0.357034,-0.934091,0.471
15.0063,15,-0.492901,-0.870086,0.521633
14.9959,15,-0.617649,-0.786454,0.471
14.9959,15,-0.728466,-0.685082,0.496368
14.9854,15,-0.823721,-0.566995,0.471
14.9854,15,-0.898001,-0.439993,0.521633
14.9854,15,-0.953306,-0.302005,0.471
14.9854,15,-0.987784,-0.155828,0.496368
14.9749,15,-0.999981,-0.0061357,0.471
14.9854,15,-0.989622,0.143695,0.496368
14.9645,15,-0.956941,0.290284,0.471
14.9854,15,-0.903989,0.427555,0.471
14.9645,15,-0.828905,0.55939,0.496368
14.9749,15,-0.736818,0.676092,0.471
14.9749,15,-0.627247,0.77882,0.521633
14.9749,15,-0.504858,0.863202,0.471
14.9854,15,-0.371312,0.928508,0.521633
14.9645,15,-0.226574,0.973994,0.471
14.9959,15,-0.079678,0.996821,0.521633
14.9645,15,0.0705085,0.997511,0.471
14.9854,15,0.219105,0.975701,0.496368
14.9645,15,0.361329,0.932438,0.471
14.9749,15,0.496899,0.867808,0.471
14.9749,15,0.620059,0.784555,0.471
14.9645,15,0.730564,0.682844,0.471
14.9645,15,0.823722,0.566994,0.471
14.9645,15,0.898675,0.438614,0.471
14.9749,15,0.954686,0.297615,0.471
14.9749,15,0.988258,0.152796,0.496368
14.9645,15,0.999995,0.00306744,0.471
14.9854,15,0.989622,-0.143696,0.471
14.9749,15,0.956494,-0.291752,0.471
14.9854,15,0.902012,-0.43171,0.471
14.9645,15,0.828045,-0.560661,0.496368
14.9749,15,0.73474,-0.678349,0.471
14.9749,15,0.626057,-0.779777,0.521633
14.9854,15,0.498224,-0.867048,0.471
14.9854,15,0.367035,-0.930207,0.521633
14.9749,15,0.213109,-0.977028,0.471
14.9959,15,0.0766191,-0.99706,0.521633
14.9749,15,-0.0735688,-0.99729,0.471
14.9959,15,-0.223592,-0.974683,0.546793
14.9749,15,-0.365616,-0.930766,0.471
14.9959,15,-0.502214,-0.864743,0.521633
14.9854,15,-0.623663,-0.781693,0.471
14.9959,15,-0.732656,-0.680599,0.521633
14.9854,15,-0.826322,-0.563198,0.471
14.9749,15,-0.902013,-0.43171,0.521633
14.9854,15,-0.95694,-0.290285,0.471
14.9854,15,-0.989177,-0.14673,0.496368
14.9749,15,-0.999995,0.00306787,0.471
14.9749,15,-0.98895,0.148248,0.496368
14.9645,15,-0.955141,0.296151,0.471
14.9854,15,-0.898672,0.438622,0.471
14.9645,15,-0.823717,0.567001,0.496368
14.9749,15,-0.730559,0.68285,0.471
14.9749,15,-0.621255,0.783608,0.471
14.9749,15,-0.495561,0.868573,0.471
14.9854,15,-0.361321,0.932441,0.521633
14.9645,15,-0.214606,0.976701,0.471
14.9854,15,-0.0674407,0.997723,0.521633
14.9645,15,0.0812146,0.996697,0.471
14.9854,15,0.228075,0.973644,0.546793
14.9645,15,0.37132,0.928505,0.471
14.9749,15,0.504865,0.863198,0.521633
14.9645,15,0.626059,0.779776,0.471
14.9645,15,0.736818,0.676091,0.496368
14.954,15,0.829762,0.558117,0.471
14.954,15,0.903333,0.42894,0.471
14.9645,15,0.956494,0.291751,0.471
14.9645,15,0.989622,0.143694,0.521633
14.9645,15,0.999971,-0.0076696,0.471
14.9749,15,0.988022,-0.154313,0.471
14.9645,15,0.953768,-0.300543,0.471
14.9749,15,0.898001,-0.439994,0.471
14.9645,0,0.821974,-0.569526,0.496368
14.9749,0,0.721064,-0.692868,0.471
14.5351,0,0.620058,-0.784556,0.368498
13.2156,0,0.521975,-0.852961,0.445528
11.5192,0,0.452344,-0.891843,0.445528
9.51903,0,0.384095,-0.923294,0.368498
7.64454,0,0.333995,-0.942575,0.394277
5.73864,0,0.297615,-0.954686,0.394277
3.96888,0,0.278518,-0.960431,0.445528
2.39808,0,0.269669,-0.962953,0.471
1.34041,0,0.26375,-0.964591,0.471
0.764454,0,0.26079,-0.965395,0.471
0.439823,0,0.256346,-0.966585,0.471
0.251327,0,0.254864,-0.966977,0.471
0.136136,0,0.253381,-0.967367,0.471
0.0837758,0,0.253381,-0.967367,0.471
0.020944,0,0.253381,-0.967367,0.471
-0.0,0,0.253381,-0.967367,0.471
-0.010472,0,0.253381,-0.967367,0.471
-0.020944,0,0.253381,-0.967367,0.471
-0.020944,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
