left_hip_current_position,left_hip_target_position,left_hip_current_velocity,left_hip_torque,right_hip_current_position,right_hip_target_position,right_hip_current_velocity,right_hip_torque,left_shoulder_current_position,left_shoulder_target_position,left_shoulder_current_velocity,left_shoulder_torque,right_shoulder_current_position,right_shoulder_target_position,right_shoulder_current_velocity,right_shoulder_torque,left_leg_current_position,left_leg_target_position,left_leg_current_velocity,left_leg_torque,right_leg_current_position,right_leg_target_position,right_leg_current_velocity,right_leg_torque,left_wheel_current_velocity,left_wheel_target_velocity,left_wheel_current_sin_position,left_wheel_current_cos_position,left_wheel_torque,right_wheel_current_velocity,right_wheel_target_velocity,right_wheel_current_sin_position,right_wheel_current_cos_position,right_wheel_torque
-0.0265121,0,-0.0122108,0.884981,0.028038,0,0.0854683,-0.931868,-0.0246048,-0,0.0366287,0.838095,-0.0272751,-0,-0.0122108,0.920147,0.0154495,0,-0.0366287,-0.50989,0.0123978,0,-0.0122108,-0.404396,0,0,0,0,0,0,-0,0,0,0
-0.0265121,0,-0.0122108,0.884981,0.028038,0,0.0854683,-0.931868,-0.0246048,-0,0.0366287,0.838095,-0.0272751,-0,-0.0122108,0.920147,0.0154495,0,-0.0366287,-0.50989,0.0123978,0,-0.0122108,-0.404396,0,0,-0.998319,-0.0579534,-0.471,-0,-0,0.860024,0.510254,0.471
-0.0265121,0,0.0122108,0.884981,0.028038,0,-0.0122108,-0.931868,-0.0249863,-0,-0.0610504,0.826374,-0.0276566,-0,-0.0122108,0.920147,0.0154495,0,0.0122108,-0.521612,0.0123978,0,-0.0366287,-0.404396,0,0,-0.998319,-0.0579534,-0.471,-0,-0,0.860024,0.510254,0.471
-0.0265121,0,-0.0122108,0.896704,0.028038,0,0.0366287,-0.931868,-0.0246048,-0,0.0610504,0.826374,-0.0276566,-0,-0.0610504,0.908424,0.0154495,0,-0.0122108,-0.521612,0.0123978,0,0.0122108,-0.416117,0,0,-0.998319,-0.0579534,-0.471,-0,-0,0.860024,0.510254,0.471
-0.0265121,0,0.0122108,0.884981,0.028038,0,-0.0122108,-0.94359,-0.0249863,-0,-0.0366287,0.826374,-0.0272751,-0,-0.0122108,0.920147,0.0154495,0,-0.0610504,-0.50989,0.0123978,0,-0.0610504,-0.416117,0,0,-0.998319,-0.0579534,-0.419954,-0,-0,0.860024,0.510254,0.471
-0.0265121,0,-0.0122108,0.884981,0.028038,0,0.0122108,-0.931868,-0.0249863,-0,-0.0122108,0.826374,-0.0272751,-0,0.0122108,0.920147,0.0154495,0,0.0610504,-0.521612,0.0123978,0,-0.0122108,-0.416117,0,0,-0.998319,-0.0579534,-0.445528,-0,-0,0.860024,0.510254,0.471
-0.0265121,0,-0.0122108,0.884981,0.028038,0,-0.0366287,-0.931868,-0.0249863,-0,0.0122108,0.826374,-0.0272751,-0,0.0610504,0.920147,0.0154495,0,0.0366287,-0.521612,0.0123978,0,0.0122108,-0.404396,0,0,-0.998319,-0.0579534,-0.445528,-0,-0,0.860024,0.510254,0.471
-0.0265121,0,-0.0122108,0.884981,0.028038,0,0.0122108,-0.931868,-0.0246048,-0,0.0610504,0.826374,-0.0272751,-0,-0.0122108,0.920147,0.0154495,0,0.0366287,-0.521612,0.0123978,0,0.0122108,-0.404396,0,0,-0.998319,-0.0579534,-0.471,-0,-0,0.860024,0.510254,0.471
-0.0265121,0,0.0366287,0.884981,0.028038,0,-0.0366287,-0.931868,-0.0249863,-0,-0.0366287,0.826374,-0.0276566,-0,-0.0122108,0.920147,0.0154495,0,0.0122108,-0.521612,0.0123978,0,0.0366287,-0.404396,0,0,-0.998319,-0.0579534,-0.471,-0,-0,0.860024,0.510254,0.471
-0.0265121,0,0.0366287,0.884981,0.028038,0,0.0366287,-0.931868,-0.0249863,-0,-0.0366287,0.826374,-0.0272751,-0,0.0366287,0.920147,0.0154495,0,0.0122108,-0.521612,0.0123978,0,-0.0122108,-0.416117,0,0,-0.998319,-0.0579534,-0.471,-0,-0,0.860024,0.510254,0.471
