left_hip_current_position,left_hip_target_position,left_hip_current_velocity,left_hip_torque,right_hip_current_position,right_hip_target_position,right_hip_current_velocity,right_hip_torque,left_shoulder_current_position,left_shoulder_target_position,left_shoulder_current_velocity,left_shoulder_torque,right_shoulder_current_position,right_shoulder_target_position,right_shoulder_current_velocity,right_shoulder_torque,left_leg_current_position,left_leg_target_position,left_leg_current_velocity,left_leg_torque,right_leg_current_position,right_leg_target_position,right_leg_current_velocity,right_leg_torque,left_wheel_current_velocity,left_wheel_target_velocity,left_wheel_current_sin_position,left_wheel_current_cos_position,left_wheel_torque,right_wheel_current_velocity,right_wheel_target_velocity,right_wheel_current_sin_position,right_wheel_current_cos_position,right_wheel_torque
0.0341425,0,-0.0366287,-1.07253,-0.0242233,0,0.32967,0.521612,-0.140955,-0.1804,-0.744812,-0.322344,-0.142099,-0.1804,-0.744812,-0.310623,0.398832,0.533,2.06349,1.77582,0.373655,0.533,2.28327,2.27985,-0.010472,0,0.852959,-0.521978,-0.16,-0.10472,-0,-0.498226,-0.867047,-0
0.0326166,0,-0.134312,-0.978754,-0.0219345,0,0.32967,0.474726,-0.148203,-0.1848,-0.818069,-0.146521,-0.148203,-0.1848,-0.695972,-0.416117,0.416381,0.546,1.89255,1.72894,0.393873,0.546,2.23443,2.22124,-0.0418879,0,0.853758,-0.52067,-0.16,-0.0942478,-0,-0.496896,-0.86781,-0
0.0322351,0,0.0122108,-1.07253,-0.0204086,0,0.15873,0.521612,-0.156214,-0.1892,-0.866909,-0.0996342,-0.153543,-0.1892,-0.622711,-0.451283,0.433928,0.559,1.94139,1.68205,0.415618,0.559,2.30769,1.91648,-0.0628319,0,0.854556,-0.51936,-0.16,-0.0837758,-0,-0.495564,-0.868571,-0
0.0318537,0,0.0122108,-1.07253,-0.0181198,0,0.231991,0.392673,-0.163844,-0.1936,-0.744812,-0.0527477,-0.158122,-0.1936,-0.573872,-0.43956,0.450332,0.572,1.81929,1.52967,0.434691,0.572,2.16117,1.67033,-0.0628319,0,0.855351,-0.518049,-0.12,-0.0942478,-0,-0.492898,-0.870087,-0
0.0314722,0,-0.0610504,-1.01392,-0.0162125,0,0.134312,0.392673,-0.169566,-0.198,-0.647129,-0.0175819,-0.1627,-0.198,-0.50061,-0.345787,0.46559,0.585,1.72161,1.64689,0.453383,0.585,1.99023,1.79927,-0.0523599,0,0.856145,-0.516736,-0.08,-0.125664,-0,-0.48889,-0.872345,-0
0.0303268,0,-0.15873,-0.861538,-0.015831,0,0.0122108,0.486446,-0.176051,-0.2024,-0.744812,0.0879116,-0.16804,-0.2024,-0.671551,-0.181684,0.479706,0.598,1.59951,1.64689,0.471313,0.598,2.01465,1.6,-0.0523599,0,0.856145,-0.516736,-0.08,-0.136136,-0,-0.486206,-0.873844,-0
0.0295639,0,-0.0366287,-0.955311,-0.0150681,0,0.0854683,0.427839,-0.182918,-0.2068,-0.818069,0.193407,-0.174144,-0.2068,-0.647129,-0.228571,0.493439,0.611,1.42857,1.84615,0.487717,0.611,1.59951,1.70549,-0.0523599,0,0.856936,-0.515423,-0.12,-0.125664,-0,-0.483523,-0.875332,-0
0.0295639,0,-0.0122108,-0.967033,-0.0143051,0,0.0610504,0.416117,-0.190166,-0.2112,-0.793652,0.28718,-0.179866,-0.2112,-0.598289,-0.322344,0.505646,0.624,1.25763,1.91648,0.503357,0.624,1.79487,1.62344,-0.0523599,0,0.857725,-0.514108,-0.08,-0.115192,-0,-0.480836,-0.87681,-0
0.0276566,0,-0.32967,-0.638828,-0.0143051,0,-0.0366287,0.474726,-0.198558,-0.2156,-0.94017,0.568499,-0.184443,-0.2156,-0.37851,-0.427839,0.516708,0.637,1.23321,1.99854,0.518616,0.637,1.57509,1.57656,-0.0523599,0,0.859302,-0.511468,0,-0.10472,-0,-0.478145,-0.878281,-0
0.0257492,0,-0.231991,-0.591942,-0.0143051,0,-0.0366287,0.486446,-0.20695,-0.22,-0.915752,0.767765,-0.187877,-0.22,-0.37851,-0.404396,0.527008,0.65,1.08669,2.32674,0.533113,0.65,1.67277,1.6,-0.10472,0,0.861646,-0.50751,0.12,-0.0942478,-0,-0.476797,-0.879013,-0
0.0238419,0,-0.15873,-0.627106,-0.0146866,0,-0.0122108,0.474726,-0.215343,-0.2156,-0.866909,0.826374,-0.192073,-0.2156,-0.50061,-0.310623,0.536164,0.637,0.94017,2.43223,0.546464,0.637,1.33089,1.72894,-0.15708,-0,0.864743,-0.502215,0.08,-0.0733038,0,-0.476797,-0.879013,-0
0.021553,0,-0.15873,-0.556776,-0.0146866,0,-0.0610504,0.486446,-0.222973,-0.2112,-0.842491,0.802931,-0.197032,-0.2112,-0.598289,-0.123077,0.543794,0.624,0.793652,2.737,0.560578,0.624,1.55067,1.61172,-0.167552,-0,0.866279,-0.49956,0.08,-0.020944,0,-0.478145,-0.878281,-0
0.0196457,0,-0.256409,-0.427839,-0.0146866,0,-0.0610504,0.486446,-0.228695,-0.2068,-0.525032,0.920147,-0.202373,-0.2068,-0.451771,-0.0527477,0.549134,0.611,0.476189,2.6315,0.570497,0.611,0.915752,1.57656,-0.146608,-0,0.867807,-0.496901,0.12,0.010472,0,-0.479491,-0.877547,-0
0.0169754,0,-0.28083,-0.28718,-0.0143051,0,0.0366287,0.427839,-0.23251,-0.2024,-0.402931,1.07253,-0.205806,-0.2024,-0.427349,0.0293045,0.551042,0.598,0.256409,2.27985,0.5766,0.598,0.54945,1.11941,-0.125664,-0,0.869327,-0.494237,0.2,0.0418879,0,-0.480836,-0.87681,-0
0.0146866,0,-0.256409,-0.240294,-0.0143051,0,0.0366287,0.451283,-0.234798,-0.198,-0.231991,1.18974,-0.207332,-0.198,-0.10989,0.0175819,0.551423,0.585,0.0122108,2.04542,0.580033,0.585,0.32967,0.802931,-0.136136,-0,0.870843,-0.491562,0.28,0.0418879,0,-0.480836,-0.87681,-0
0.0123978,0,-0.28083,-0.21685,-0.0143051,0,-0.0366287,0.451283,-0.236706,-0.1936,-0.256409,1.38901,-0.208095,-0.1936,-0.256409,0.0293045,0.551042,0.572,0.0854683,1.63516,0.581559,0.572,-0.0610504,0.591942,-0.146608,-0,0.873095,-0.487551,0.36,-0,0,-0.478145,-0.878281,-0
0.0120163,0,0.0610504,-0.427839,-0.0139236,0,0.0854683,0.463003,-0.239758,-0.1892,-0.0610504,1.23663,-0.207713,-0.1892,-0.0122108,0.240294,0.549516,0.559,-0.15873,1.40073,0.580796,0.559,-0.0366287,0.205128,-0.146608,-0,0.874586,-0.48487,0.36,-0.0523599,0,-0.475449,-0.879743,-0
0.0116348,0,-0.0610504,-0.334066,-0.0139236,0,0.0366287,0.427839,-0.239376,-0.1848,0.0610504,1.44762,-0.20695,-0.1848,0.0610504,0.345787,0.546082,0.546,-0.451771,1.26007,0.578507,0.546,-0.427349,0.158241,-0.125664,-0,0.875329,-0.483529,0.28,-0.0628319,0,-0.474099,-0.880471,-0
0.00972748,0,-0.207569,-0.181684,-0.0139236,0,0.0122108,0.474726,-0.238613,-0.1804,0.0854683,1.4945,-0.204661,-0.1804,0.15873,0.334066,0.541123,0.533,-0.573872,1.17802,0.573167,0.533,-0.72039,0.228571,-0.0837758,-0,0.876069,-0.482186,0.28,-0.0523599,0,-0.472749,-0.881197,-0
0.00972748,0,0.0122108,-0.322344,-0.0139236,0,0.0122108,0.43956,-0.236324,-0.176,0.354092,1.47106,-0.202373,-0.176,0.231991,0.334066,0.533875,0.52,-0.866909,1.28352,0.565156,0.52,-1.06227,0.28718,-0.0418879,-0,0.876069,-0.482186,0.28,-0.0314159,0,-0.474099,-0.880471,-0
0.00972748,0,-0.0366287,-0.345787,-0.0139236,0,0.0122108,0.451283,-0.233654,-0.1716,0.427349,1.34212,-0.200084,-0.1716,0.32967,0.392673,0.523956,0.507,-1.28205,1.50623,0.55829,0.507,-0.818069,0.0879116,-0.010472,-0,0.876069,-0.482186,0.28,-0.020944,0,-0.472749,-0.881197,-0
0.00934601,0,-0.0366287,-0.322344,-0.0139236,0,0.0122108,0.451283,-0.229076,-0.1672,0.525032,1.20147,-0.197413,-0.1672,0.402931,0.392673,0.511368,0.494,-1.23321,1.41245,0.54799,0.494,-1.25763,0.193407,0,-0,0.876069,-0.482186,0.28,-0.010472,0,-0.472749,-0.881197,-0
0.00972748,0,0.0122108,-0.380953,-0.0139236,0,0.0366287,0.43956,-0.223354,-0.1628,0.695972,1.02564,-0.194362,-0.1628,0.32967,0.416117,0.498398,0.481,-1.40415,1.72894,0.534257,0.481,-1.57509,0.50989,0,-0,0.876069,-0.482186,0.24,-0,0,-0.472749,-0.881197,-0
0.00972748,0,-0.0122108,-0.345787,-0.0135422,0,0.0610504,0.416117,-0.216868,-0.1584,0.76923,0.978754,-0.190547,-0.1584,0.402931,0.334066,0.485046,0.468,-1.64835,1.8696,0.520905,0.468,-1.52625,0.35751,0.010472,-0,0.875329,-0.483529,0.12,-0,0,-0.471397,-0.881921,-0
0.0101089,0,0.0122108,-0.345787,-0.0135422,0,0.0366287,0.43956,-0.20962,-0.154,0.76923,0.884981,-0.186351,-0.154,0.427349,0.322344,0.468642,0.455,-1.74603,2.10403,0.506409,0.455,-1.77045,0.767765,0.0418879,-0,0.873841,-0.486211,0.04,-0.010472,0,-0.471397,-0.881921,-0
0.0101089,0,0.0366287,-0.334066,-0.0135422,0,-0.0610504,0.451283,-0.202373,-0.1496,0.793652,0.732601,-0.181773,-0.1496,0.476189,0.35751,0.452621,0.442,-1.67277,2.08059,0.491531,0.442,-1.59951,0.627106,0.0837758,-0,0.872346,-0.488889,0,-0.020944,0,-0.470044,-0.882643,-0
0.0101089,0,0.0366287,-0.380953,-0.0139236,0,0.0366287,0.486446,-0.194362,-0.1452,0.793652,0.521612,-0.177196,-0.1452,0.525032,0.404396,0.435454,0.429,-1.89255,2.39707,0.473984,0.429,-1.94139,1.13114,0.125664,-0,0.870084,-0.492904,0,-0.0418879,0,-0.46869,-0.883363,-0
0.0104904,0,0.0122108,-0.35751,-0.0139236,0,-0.0610504,0.486446,-0.187114,-0.1408,0.818069,0.486446,-0.173381,-0.1408,0.354092,0.463003,0.419051,0.416,-1.81929,2.43223,0.458343,0.416,-1.84371,1.07253,0.136136,-0,0.868568,-0.49557,0,-0.0418879,0,-0.467334,-0.884081,-0
0.0104904,0,0.0122108,-0.380953,-0.0143051,0,-0.0122108,0.486446,-0.179103,-0.1364,0.915752,0.416117,-0.170329,-0.1364,0.37851,0.533333,0.403028,0.403,-1.69719,2.56117,0.440795,0.403,-1.96581,1.41245,0.136136,-0,0.867044,-0.498231,-0.04,-0.0418879,0,-0.467334,-0.884081,-0
0.0104904,0,0.0610504,-0.392673,-0.0146866,0,-0.0610504,0.486446,-0.171092,-0.132,0.842491,0.240294,-0.167659,-0.132,0.402931,0.556776,0.385862,0.39,-1.69719,2.59634,0.422484,0.39,-1.81929,1.52967,0.136136,-0,0.865512,-0.500888,-0.12,0.010472,0,-0.470044,-0.882643,-0
0.0108719,0,0.0366287,-0.404396,-0.0146866,0,0.0366287,0.498169,-0.163081,-0.1276,0.915752,0.0761909,-0.164226,-0.1276,0.28083,0.603662,0.369459,0.377,-1.74603,2.81905,0.404936,0.377,-1.86813,1.4945,0.146608,-0,0.863198,-0.504865,-0.12,0.0523599,0,-0.471397,-0.881921,-0
0.0108719,0,0.0610504,-0.392673,-0.0150681,0,0.0366287,0.498169,-0.155451,-0.1232,0.866909,0.111355,-0.160792,-0.1232,0.402931,0.486446,0.354582,0.364,-1.57509,2.65495,0.390059,0.364,-1.84371,1.74066,0.146608,-0,0.861646,-0.50751,-0.12,0.0733038,0,-0.474099,-0.880471,-0
0.0112534,0,0.0854683,-0.416117,-0.0150681,0,-0.0366287,0.50989,-0.14744,-0.1188,0.76923,0.0996342,-0.155832,-0.1188,0.525032,0.392673,0.336652,0.351,-1.57509,2.85421,0.370604,0.351,-1.64835,1.62344,0.125664,-0,0.860867,-0.508831,-0.12,0.0628319,0,-0.474099,-0.880471,-0
0.0120163,0,0.134312,-0.498169,-0.0154495,0,-0.0366287,0.533333,-0.142099,-0.1144,0.695972,0.00586128,-0.15011,-0.1144,0.573872,0.380953,0.324445,0.338,-1.55067,2.80733,0.357634,0.338,-1.77045,1.92821,0.10472,-0,0.860085,-0.51015,-0.12,0.0523599,0,-0.475449,-0.879743,-0
0.0131607,0,0.0610504,-0.50989,-0.0165939,0,-0.15873,0.709158,-0.135614,-0.11,0.695972,-0.0996342,-0.145151,-0.11,0.54945,0.451283,0.311093,0.325,-1.42857,2.66667,0.341992,0.325,-1.59951,1.68205,0.0733038,-0,0.859302,-0.511468,-0.12,0.0418879,0,-0.475449,-0.879743,-0
0.0131607,0,0.0122108,-0.43956,-0.0169754,0,0.0610504,0.556776,-0.129892,-0.1056,0.622711,-0.0644684,-0.140955,-0.1056,0.402931,0.521612,0.298886,0.312,-1.23321,2.51429,0.327115,0.312,-1.64835,1.96337,0.0418879,-0,0.859302,-0.511468,-0.08,0.0314159,0,-0.476797,-0.879013,-0
0.0131607,0,0.0122108,-0.463003,-0.0169754,0,-0.0366287,0.556776,-0.12417,-0.1012,0.598289,-0.0175819,-0.136759,-0.1012,0.37851,0.498169,0.285916,0.299,-1.40415,2.59634,0.312619,0.299,-1.55067,1.70549,0.020944,-0,0.859302,-0.511468,-0.08,0.0628319,0,-0.479491,-0.877547,-0
0.0131607,0,-0.0122108,-0.451283,-0.0173569,0,-0.0366287,0.556776,-0.119211,-0.0968,0.573872,0.0410252,-0.132181,-0.0968,0.50061,0.404396,0.27409,0.286,-1.06227,2.31502,0.298505,0.286,-1.62393,1.95165,0.010472,-0,0.859302,-0.511468,-0.12,0.0942478,0,-0.48218,-0.876072,-0
0.0131607,0,0.0122108,-0.451283,-0.0169754,0,0.0122108,0.545055,-0.115015,-0.0924,0.427349,0.0175819,-0.127604,-0.0924,0.573872,0.298901,0.264553,0.273,-1.06227,2.18608,0.284772,0.273,-1.42857,1.38901,0,-0,0.859302,-0.511468,-0.08,0.0942478,0,-0.483523,-0.875332,-0
0.0131607,0,0.0122108,-0.43956,-0.0169754,0,0.0366287,0.545055,-0.110437,-0.088,0.525032,-0.0761909,-0.121881,-0.088,0.695972,0.263737,0.253109,0.26,-1.13553,2.20952,0.270657,0.26,-1.33089,1.82271,0,-0,0.859302,-0.511468,-0.08,0.0628319,0,-0.483523,-0.875332,-0
0.0131607,0,0.0610504,-0.451283,-0.0169754,0,-0.0122108,0.545055,-0.105097,-0.0836,0.573872,-0.146521,-0.116541,-0.0836,0.525032,0.36923,0.243191,0.247,-1.06227,1.96337,0.257687,0.247,-1.35531,1.71722,-0.020944,-0,0.860085,-0.51015,-0.08,0.0314159,0,-0.483523,-0.875332,-0
0.0131607,0,0.0122108,-0.463003,-0.0169754,0,-0.0122108,0.568499,-0.100519,-0.0792,0.573872,-0.0644684,-0.111582,-0.0792,0.54945,0.380953,0.233273,0.234,-1.06227,1.96337,0.245861,0.234,-1.37973,1.77582,-0.010472,-0,0.860085,-0.51015,-0.08,-0,0,-0.483523,-0.875332,-0
