left_hip_current_position,left_hip_target_position,left_hip_current_velocity,left_hip_torque,right_hip_current_position,right_hip_target_position,right_hip_current_velocity,right_hip_torque,left_shoulder_current_position,left_shoulder_target_position,left_shoulder_current_velocity,left_shoulder_torque,right_shoulder_current_position,right_shoulder_target_position,right_shoulder_current_velocity,right_shoulder_torque,left_leg_current_position,left_leg_target_position,left_leg_current_velocity,left_leg_torque,right_leg_current_position,right_leg_target_position,right_leg_current_velocity,right_leg_torque,left_wheel_current_velocity,left_wheel_target_velocity,left_wheel_current_sin_position,left_wheel_current_cos_position,left_wheel_torque,right_wheel_current_velocity,right_wheel_target_velocity,right_wheel_current_sin_position,right_wheel_current_cos_position,right_wheel_torque
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,0.0366287,0.720879,0.0101089,-0,0.0122108,-0.240294,0.00934601,-0,0.0122108,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,-0.0854683,0.263737,0,0,-0.866281,0.499557,-0.471,-0.010472,-0,0.640304,-0.768122,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0610504,0.720879,0.0101089,-0,0.0366287,-0.240294,0.00934601,-0,-0.0610504,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,-0.0366287,0.252014,0,0,-0.866281,0.499557,-0.471,-0,-0,0.640304,-0.768122,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,0.0610504,0.732601,0.0101089,-0,0.0122108,-0.252014,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,-0.0122108,0.35751,-0.0101089,0,-0.0122108,0.252014,0,0,-0.866281,0.499557,-0.496368,-0,-0,0.639125,-0.769103,0.471
0.034524,0,-0.0122108,-0.849817,-0.0299454,0,0.0122108,0.720879,0.0101089,-0,-0.0122108,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,-0.0366287,0.35751,-0.0101089,0,-0.0610504,0.252014,0.010472,0,-0.865514,0.500885,-0.496368,0.020944,-0,0.639125,-0.769103,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,-0.0610504,0.732601,0.0101089,-0,0.0366287,-0.240294,0.00934601,-0,-0.0366287,-0.228571,-0.0146866,0,0.0122108,0.345787,-0.0101089,0,-0.0610504,0.252014,0.020944,0,-0.865514,0.500885,-0.521633,0.020944,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0366287,-0.849817,-0.0299454,0,0.0122108,0.720879,0.0101089,-0,-0.0122108,-0.252014,0.00934601,-0,0.0610504,-0.228571,-0.0146866,0,0.0610504,0.35751,-0.0101089,0,-0.0122108,0.252014,0.010472,0,-0.865514,0.500885,-0.471,0.0314159,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0366287,-0.849817,-0.0299454,0,0.0610504,0.732601,0.0101089,-0,0.0366287,-0.252014,0.00972748,-0,0.0122108,-0.228571,-0.0146866,0,-0.0366287,0.35751,-0.0101089,0,-0.0366287,0.252014,0,0,-0.865514,0.500885,-0.521633,0.020944,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0122108,0.732601,0.0101089,-0,0.0366287,-0.252014,0.00972748,-0,-0.0122108,-0.240294,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,0.0366287,0.252014,0,0,-0.865514,0.500885,-0.496368,0.020944,-0,0.636762,-0.77106,0.445528
0.0349054,0,-0.0366287,-0.861538,-0.0299454,0,-0.0122108,0.732601,0.0101089,-0,0.0366287,-0.252014,0.00972748,-0,-0.0122108,-0.228571,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,-0.0122108,0.252014,0,0,-0.865514,0.500885,-0.496368,0.0314159,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0303268,0,0.0366287,0.732601,0.0101089,-0,0.0366287,-0.252014,0.00972748,-0,0.0366287,-0.240294,-0.0146866,0,0.0610504,0.345787,-0.0101089,0,-0.0366287,0.252014,0,0,-0.865514,0.500885,-0.496368,0.020944,-0,0.636762,-0.77106,0.471
0.0349054,0,0.0122108,-0.861538,-0.0303268,0,0.0122108,0.732601,0.0101089,-0,0.0122108,-0.252014,0.00972748,-0,-0.0366287,-0.228571,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,0.0122108,0.252014,0.010472,0,-0.864744,0.502212,-0.546793,0.010472,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,0.0854683,0.732601,0.0104904,-0,0.0854683,-0.252014,0.00972748,-0,0.0122108,-0.228571,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,-0.0366287,0.252014,0.020944,0,-0.864744,0.502212,-0.521633,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,0.0610504,-0.861538,-0.0303268,0,-0.0366287,0.732601,0.0101089,-0,0.0122108,-0.252014,0.00972748,-0,-0.0122108,-0.240294,-0.0146866,0,-0.0122108,0.35751,-0.0101089,0,-0.0854683,0.252014,0.010472,0,-0.864744,0.502212,-0.496368,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0366287,-0.861538,-0.0299454,0,0.0122108,0.732601,0.0101089,-0,0.0122108,-0.252014,0.00972748,-0,-0.0366287,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,0.0122108,0.252014,0,0,-0.864744,0.502212,-0.471,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,0.0610504,-0.849817,-0.0299454,0,0.0122108,0.732601,0.0101089,-0,-0.0122108,-0.252014,0.00972748,-0,-0.0366287,-0.228571,-0.0146866,0,0.0610504,0.35751,-0.0101089,0,0.0122108,0.252014,0,0,-0.864744,0.502212,-0.521633,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0366287,-0.849817,-0.0299454,0,0.0610504,0.732601,0.0101089,-0,-0.0366287,-0.252014,0.00972748,-0,-0.0366287,-0.228571,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,-0.0366287,0.252014,0,0,-0.864744,0.502212,-0.496368,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0122108,0.732601,0.0101089,-0,0.0366287,-0.252014,0.00972748,-0,-0.0366287,-0.228571,-0.0146866,0,0.0854683,0.35751,-0.0101089,0,0.0366287,0.252014,0,0,-0.864744,0.502212,-0.496368,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,0.0366287,0.732601,0.0101089,-0,-0.0122108,-0.240294,0.00972748,-0,0.0122108,-0.228571,-0.0146866,0,-0.0122108,0.35751,-0.0101089,0,0.0122108,0.252014,0,0,-0.865514,0.500885,-0.471,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0366287,-0.861538,-0.0299454,0,0.0366287,0.732601,0.0101089,-0,0.0122108,-0.240294,0.00972748,-0,-0.0366287,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,-0.0122108,0.252014,-0.020944,0,-0.865514,0.500885,-0.471,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,0.0366287,0.720879,0.0101089,-0,-0.0366287,-0.252014,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,-0.0610504,0.252014,-0.020944,0,-0.865514,0.500885,-0.471,-0.020944,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,-0.0610504,0.732601,0.0101089,-0,0.0122108,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,0.0122108,0.252014,-0.010472,0,-0.865514,0.500885,-0.496368,-0.020944,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0122108,-0.861538,-0.0299454,0,0.0854683,0.732601,0.0101089,-0,0.0122108,-0.240294,0.00934601,-0,-0.0366287,-0.240294,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,0.0122108,0.252014,-0.010472,0,-0.866281,0.499557,-0.471,-0.010472,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0122108,-0.861538,-0.0299454,0,0.0366287,0.720879,0.00972748,-0,-0.0122108,-0.252014,0.00934601,-0,0.0122108,-0.228571,-0.0146866,0,-0.0122108,0.35751,-0.0101089,0,-0.0122108,0.263737,-0.0314159,0,-0.866281,0.499557,-0.496368,-0,-0,0.637944,-0.770083,0.471
0.034524,0,0.0122108,-0.849817,-0.0299454,0,-0.0610504,0.732601,0.0101089,-0,0.0610504,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,-0.0122108,0.35751,-0.0101089,0,-0.0610504,0.252014,-0.020944,0,-0.866281,0.499557,-0.496368,-0,-0,0.639125,-0.769103,0.471
0.0349054,0,0.0122108,-0.861538,-0.0299454,0,-0.0610504,0.732601,0.00972748,-0,-0.0366287,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,0.0366287,0.252014,-0.010472,0,-0.866281,0.499557,-0.496368,-0.020944,-0,0.639125,-0.769103,0.471
0.034524,0,-0.0366287,-0.849817,-0.0299454,0,-0.0366287,0.732601,0.00972748,-0,-0.0122108,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,-0.0122108,0.252014,0,0,-0.866281,0.499557,-0.496368,-0.020944,-0,0.639125,-0.769103,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0122108,0.732601,0.00972748,-0,-0.0610504,-0.252014,0.00934601,-0,-0.0366287,-0.228571,-0.0146866,0,0.0366287,0.345787,-0.0101089,0,0.0122108,0.252014,0,0,-0.866281,0.499557,-0.471,-0.010472,-0,0.639125,-0.769103,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0366287,0.720879,0.0101089,-0,0.0122108,-0.240294,0.00934601,-0,-0.0610504,-0.228571,-0.0146866,0,-0.0366287,0.35751,-0.0101089,0,0.0366287,0.252014,0,0,-0.866281,0.499557,-0.471,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,-0.0366287,0.732601,0.0101089,-0,-0.0366287,-0.240294,0.00934601,-0,0.0122108,-0.228571,-0.0146866,0,0.0610504,0.345787,-0.0101089,0,-0.0122108,0.252014,0.010472,0,-0.865514,0.500885,-0.496368,0.020944,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0366287,-0.849817,-0.0299454,0,0.0122108,0.732601,0.0101089,-0,-0.0366287,-0.252014,0.00934601,-0,-0.0366287,-0.228571,-0.0146866,0,0.0854683,0.35751,-0.0101089,0,0.0122108,0.252014,0.020944,0,-0.865514,0.500885,-0.496368,0.010472,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,-0.0366287,0.720879,0.0101089,-0,0.0610504,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,0.0366287,0.252014,0.010472,0,-0.865514,0.500885,-0.471,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0366287,-0.849817,-0.0299454,0,0.0854683,0.732601,0.0101089,-0,-0.0122108,-0.252014,0.00934601,-0,-0.0610504,-0.21685,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,-0.0366287,0.252014,0,0,-0.865514,0.500885,-0.471,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,-0.0610504,0.720879,0.0101089,-0,-0.0366287,-0.252014,0.00972748,-0,0.0366287,-0.228571,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,0.0122108,0.252014,0,0,-0.865514,0.500885,-0.496368,-0,-0,0.637944,-0.770083,0.445528
0.0349054,0,-0.0366287,-0.849817,-0.0299454,0,0.0366287,0.732601,0.0101089,-0,-0.0122108,-0.252014,0.00972748,-0,0.0122108,-0.228571,-0.0146866,0,-0.0122108,0.35751,-0.0101089,0,-0.0366287,0.252014,0,0,-0.865514,0.500885,-0.521633,0.020944,-0,0.636762,-0.77106,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0122108,0.720879,0.0101089,-0,0.0366287,-0.252014,0.00972748,-0,-0.0122108,-0.228571,-0.0146866,0,-0.0366287,0.35751,-0.0101089,0,0.0122108,0.252014,0.020944,0,-0.864744,0.502212,-0.496368,0.020944,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,-0.0122108,0.732601,0.0101089,-0,-0.0122108,-0.240294,0.00972748,-0,-0.0366287,-0.228571,-0.0146866,0,0.0366287,0.345787,-0.0101089,0,-0.0366287,0.252014,0.020944,0,-0.864744,0.502212,-0.471,0.010472,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,0.0122108,0.732601,0.0101089,-0,-0.0122108,-0.252014,0.00934601,-0,-0.0366287,-0.228571,-0.0146866,0,-0.0122108,0.35751,-0.0101089,0,-0.0122108,0.252014,0.010472,0,-0.864744,0.502212,-0.521633,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,0.0366287,-0.849817,-0.0299454,0,-0.0366287,0.732601,0.0101089,-0,0.0122108,-0.252014,0.00972748,-0,-0.0122108,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,-0.0854683,0.252014,0,0,-0.864744,0.502212,-0.496368,-0,-0,0.636762,-0.77106,0.445528
0.0349054,0,0.0122108,-0.861538,-0.0299454,0,-0.0122108,0.732601,0.0101089,-0,0.0366287,-0.240294,0.00972748,-0,-0.0122108,-0.228571,-0.0146866,0,0.0610504,0.35751,-0.0101089,0,-0.0122108,0.252014,0,0,-0.864744,0.502212,-0.521633,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,-0.0122108,-0.849817,-0.0299454,0,-0.0366287,0.720879,0.0101089,-0,0.0122108,-0.252014,0.00972748,-0,0.0610504,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,0.0366287,0.252014,0,0,-0.864744,0.502212,-0.471,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0366287,0.720879,0.0101089,-0,-0.0366287,-0.252014,0.00972748,-0,-0.0366287,-0.240294,-0.0146866,0,0.0610504,0.35751,-0.0101089,0,0.0122108,0.252014,0,0,-0.865514,0.500885,-0.496368,-0,-0,0.636762,-0.77106,0.471
0.0349054,0,0.0610504,-0.861538,-0.0299454,0,-0.0366287,0.732601,0.0101089,-0,-0.0122108,-0.240294,0.00972748,-0,-0.0610504,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,-0.0122108,0.252014,-0.020944,0,-0.865514,0.500885,-0.496368,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0366287,-0.849817,-0.0299454,0,0.0610504,0.720879,0.0101089,-0,0.0366287,-0.252014,0.00972748,-0,0.0122108,-0.228571,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,-0.0610504,0.252014,-0.020944,0,-0.865514,0.500885,-0.471,-0.020944,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0610504,-0.849817,-0.0299454,0,0.0366287,0.720879,0.0101089,-0,-0.0122108,-0.240294,0.00934601,-0,-0.0366287,-0.228571,-0.0146866,0,-0.0366287,0.35751,-0.0101089,0,-0.0122108,0.263737,-0.010472,0,-0.865514,0.500885,-0.471,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,-0.0122108,0.720879,0.0101089,-0,0.0610504,-0.240294,0.00934601,-0,-0.0854683,-0.228571,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,-0.0366287,0.252014,0,0,-0.865514,0.500885,-0.496368,-0.010472,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0366287,-0.849817,-0.0299454,0,0.0366287,0.732601,0.0101089,-0,0.0366287,-0.252014,0.00934601,-0,0.0610504,-0.21685,-0.0146866,0,0.0366287,0.35751,-0.0101089,0,0.0610504,0.263737,0,0,-0.865514,0.500885,-0.471,-0.010472,-0,0.637944,-0.770083,0.471
0.0349054,0,-0.0366287,-0.849817,-0.0299454,0,0.0122108,0.720879,0.0101089,-0,0.0122108,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,0.0122108,0.35751,-0.0101089,0,0.0366287,0.252014,0,0,-0.865514,0.500885,-0.471,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0366287,0.732601,0.0101089,-0,-0.0122108,-0.240294,0.00934601,-0,-0.0366287,-0.228571,-0.0146866,0,-0.0122108,0.35751,-0.0101089,0,-0.0366287,0.252014,0,0,-0.865514,0.500885,-0.471,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,0.0366287,0.732601,0.0101089,-0,-0.0610504,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,0.0610504,0.35751,-0.0101089,0,0.0122108,0.252014,0,0,-0.865514,0.500885,-0.496368,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0122108,-0.849817,-0.0299454,0,-0.0366287,0.720879,0.0101089,-0,-0.0122108,-0.240294,0.00934601,-0,-0.0122108,-0.228571,-0.0146866,0,0.0854683,0.345787,-0.0101089,0,-0.0366287,0.252014,0,0,-0.865514,0.500885,-0.496368,-0,-0,0.637944,-0.770083,0.471
0.0349054,0,0.0854683,-0.861538,-0.0299454,0,0.0122108,0.720879,0.0101089,-0,-0.0122108,-0.240294,0.00934601,-0,-0.0366287,-0.228571,-0.0146866,0,0.0610504,0.35751,-0.0101089,0,0.0122108,0.252014,0,0,-0.865514,0.500885,-0.496368,-0,-0,0.637944,-0.770083,0.471
