left_hip_current_position,left_hip_target_position,left_hip_current_velocity,left_hip_torque,right_hip_current_position,right_hip_target_position,right_hip_current_velocity,right_hip_torque,left_shoulder_current_position,left_shoulder_target_position,left_shoulder_current_velocity,left_shoulder_torque,right_shoulder_current_position,right_shoulder_target_position,right_shoulder_current_velocity,right_shoulder_torque,left_leg_current_position,left_leg_target_position,left_leg_current_velocity,left_leg_torque,right_leg_current_position,right_leg_target_position,right_leg_current_velocity,right_leg_torque,left_wheel_current_velocity,left_wheel_target_velocity,left_wheel_current_sin_position,left_wheel_current_cos_position,left_wheel_torque,right_wheel_current_velocity,right_wheel_target_velocity,right_wheel_current_sin_position,right_wheel_current_cos_position,right_wheel_torque
0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0
0.0177383,0,0.0366287,-0.814651,-0.0242233,0,-0.0122108,1.06081,-0.00247955,-0,-0.0366287,0.0996342,0.00209808,-0,0.0366287,-0.0761909,-0.0043869,0,0.0122108,0.181684,0.00476837,0,0.0122108,-0.205128,0,0,-0.935184,0.354163,-0.394277,-0,-0,0.732654,-0.680601,0.471
0.0173569,0,0.0122108,-0.908424,-0.0238419,0,0.0854683,1.17802,-0.00209808,-0,0.0122108,0.0996342,0.00209808,-0,0.0366287,-0.0996342,-0.0043869,0,-0.0122108,0.205128,0.00476837,0,0.0122108,-0.205128,0,0,-0.935184,0.354163,-0.419954,-0,-0,0.732654,-0.680601,0.471
0.0173569,0,0.0366287,-0.931868,-0.0226974,0,0.207569,1.03736,-0.00209808,-0,0.0854683,0.0879116,0.00209808,-0,0.0366287,-0.123077,-0.0043869,0,0.0366287,0.228571,0.00476837,0,-0.0122108,-0.228571,0,0,-0.935184,0.354163,-0.394277,-0,-0,0.732654,-0.680601,0.471
0.0173569,0,0.0610504,-0.931868,-0.0219345,0,0.0854683,1.14286,-0.00209808,-0,0.0122108,0.0996342,0.00209808,-0,-0.0122108,-0.0996342,-0.0043869,0,-0.0610504,0.21685,0.00476837,0,-0.0366287,-0.21685,0,0,-0.935184,0.354163,-0.419954,-0,-0,0.732654,-0.680601,0.471
0.0173569,0,-0.0366287,-0.931868,-0.021553,0,0.0854683,1.15458,-0.00209808,-0,0.0366287,0.0996342,0.00209808,-0,-0.0122108,-0.111355,-0.0043869,0,0.0122108,0.228571,0.00476837,0,-0.0122108,-0.228571,0,0,-0.935184,0.354163,-0.419954,-0,-0,0.732654,-0.680601,0.471
0.0173569,0,0.0366287,-0.94359,-0.021553,0,0.0610504,1.15458,-0.00209808,-0,-0.0122108,0.0996342,0.00209808,-0,-0.0366287,-0.111355,-0.0043869,0,0.0610504,0.205128,0.00476837,0,-0.0122108,-0.228571,0,0,-0.935184,0.354163,-0.419954,-0,-0,0.732654,-0.680601,0.471
0.0173569,0,0.0366287,-0.94359,-0.021553,0,0.0122108,1.14286,-0.00209808,-0,0.0122108,0.0996342,0.00209808,-0,-0.0366287,-0.111355,-0.0043869,0,0.0610504,0.21685,0.00476837,0,-0.0122108,-0.240294,0,0,-0.935184,0.354163,-0.394277,-0,-0,0.732654,-0.680601,0.471
0.0173569,0,0.0122108,-0.94359,-0.021553,0,0.0366287,1.14286,-0.00209808,-0,-0.0366287,0.0996342,0.00209808,-0,-0.0366287,-0.0879116,-0.0043869,0,-0.0366287,0.21685,0.0043869,0,-0.0610504,-0.228571,0,0,-0.935184,0.354163,-0.394277,-0,-0,0.731609,-0.681724,0.471
0.0173569,0,-0.0122108,-0.920147,-0.021553,0,0.0366287,1.15458,-0.00209808,-0,0.0122108,0.0996342,0.00209808,-0,-0.0366287,-0.0996342,-0.0043869,0,0.0610504,0.21685,0.0043869,0,0.0122108,-0.228571,0,0,-0.935184,0.354163,-0.394277,0.020944,-0,0.731609,-0.681724,0.471
